fid,season,playerid,g,pr,pryds,prtd,kr,kryds,krtd
11,1994,CLAYWIL001,16,3,20,0,,,
11,1994,MASSROB001,16,1,3,0,,,
11,1994,MOORDER002,16,,,,10,113,0
11,1994,LYNCERI001,12,,,,9,105,0
11,1994,MORTJOH002,14,,,,4,143,1
11,1994,MALOVAN001,16,,,,3,38,0
11,1993,GRAYMEL002,11,23,197,0,28,688,1
11,1993,TURNVER001,7,17,152,0,15,330,0
11,1993,ANDEGAR003,4,,,,3,51,0
11,1993,CLAYWIL001,16,,,,2,34,0
11,1993,MOORDER002,13,,,,1,68,0
11,1993,LYNCERI001,4,,,,1,22,0
11,1993,HALLTYA001,16,,,,1,11,0
11,1993,JAMIGEO001,16,,,,1,0,0
11,1992,GRAYMEL002,15,18,175,1,42,1006,1
11,1992,CAMPJEF001,12,3,15,0,4,61,0
11,1992,PERRBRE001,16,,,,4,59,0
11,1992,STRATRO001,6,,,,4,35,0
11,1992,SCOTKEV002,16,,,,3,5,0
11,1992,TILLEDA001,6,,,,1,27,0
11,1992,JOHNJIM004,16,,,,1,0,0
11,1991,GRAYMEL002,16,25,385,1,36,929,0
11,1991,JENKMEL001,16,1,0,0,,,
11,1991,CAMPJEF001,14,,,,9,85,0
11,1991,OVERDON001,14,,,,4,71,0
11,1991,DOZIDJA001,6,,,,4,60,0
11,1991,SCOTKEV002,16,,,,1,16,0
11,1991,JACKCED001,8,,,,1,9,0
11,1991,BELLANT001,10,,,,1,0,0
11,1991,CLARROB001,14,,,,1,0,0
11,1990,GRAYMEL002,16,34,361,0,41,939,0
11,1990,CAMPJEF001,16,1,0,0,12,238,0
11,1990,OLDHCHR001,16,,,,13,234,0
11,1990,PHILJAS001,13,,,,2,43,0
11,1990,ANDOERI001,16,,,,1,12,0
11,1990,MCKNDEN001,14,,,,1,0,0
11,1989,STANWAL001,14,36,496,0,9,95,0
11,1989,GRAYMEL002,10,11,76,0,24,640,0
11,1989,PALMPAU001,5,,,,11,255,0
11,1989,SANDBAR001,15,,,,5,118,0
11,1989,ALEXBRU001,8,,,,5,100,0
11,1989,WOODJER002,2,,,,2,28,0
11,1989,DALLKEN001,16,,,,2,13,0
11,1989,PAINCAR001,15,,,,1,14,0
11,1989,CROCRAY001,16,,,,1,8,0
11,1989,GRIFJAM001,16,,,,1,1,0
11,1988,MANDPET001,15,37,287,0,,,
11,1988,BLANCAR002,16,5,59,0,8,179,0
11,1988,LEEAGAR001,14,,,,18,355,0
11,1988,PAINCAR001,12,,,,17,347,0
11,1988,STARSTE001,6,,,,8,130,0
11,1988,WOOLBUT001,3,,,,4,99,0
11,1988,MORRRAN001,3,,,,2,41,0
11,1988,ANDOERI001,13,,,,1,3,0
11,1988,SALEDAN001,16,,,,1,0,0
11,1987,MANDPET001,12,23,250,0,,,
11,1987,BRADDAN001,3,12,53,0,9,188,0
11,1987,LEEAGAR001,12,,,,32,719,0
11,1987,WOOLBUT001,12,,,,11,219,0
11,1987,HALLALV002,3,,,,6,105,0
11,1987,BERNKAR001,8,,,,4,54,0
11,1987,SALEDAN001,9,,,,3,57,0
11,1987,BLANCAR002,10,,,,2,44,0
11,1987,BALLJER001,12,,,,2,23,0
11,1987,GLOVKEV001,12,,,,1,19,0
11,1987,GREECUR002,12,,,,1,0,0
11,1986,MANDPET001,16,43,420,1,2,37,0
11,1986,HUNTHER001,16,,,,49,1007,0
11,1986,BLANCAR002,16,,,,6,114,0
11,1986,SMITOSC001,2,,,,5,81,0
11,1986,GRAHWIL001,16,,,,3,72,0
11,1986,ELDEDON001,3,,,,1,10,0
11,1986,EVANLEO002,16,,,,1,0,0
11,1985,MANDPET001,16,38,403,1,6,152,0
11,1985,HALLALV002,16,,,,39,886,0
11,1985,MOORALV001,16,,,,13,230,0
11,1985,JONEAJA001,8,,,,10,226,0
11,1984,MARTROB001,14,25,210,0,10,144,0
11,1984,HALLALV002,16,7,30,0,19,385,0
11,1984,MANDPET001,15,2,0,0,22,390,0
11,1984,JENKKEN001,14,1,1,0,18,396,0
11,1984,JOHNDEM001,16,1,0,0,,,
11,1984,MEADMIK001,15,,,,4,32,0
11,1984,DADDDAV001,16,,,,1,0,0
11,1983,JENKKEN001,12,23,230,0,22,459,0
11,1983,MARTROB001,10,15,183,1,8,140,0
11,1983,HALLALV002,16,8,109,0,23,492,0
11,1983,CAVEJIM001,2,,,,4,71,0
11,1983,KINGHOR001,16,,,,1,11,0
11,1983,LEEALAR001,16,,,,1,11,0
11,1983,CURLAUG001,10,,,,1,7,0
11,1983,NORRULY001,15,,,,1,0,0
11,1982,MARTROB001,9,26,275,0,16,268,0
11,1982,HALLALV002,9,,,,16,426,1
11,1982,KINGHOR001,9,,,,2,23,0
11,1982,KANERIC001,6,,,,1,19,0
11,1982,LEEALAR001,9,,,,1,14,0
11,1981,MARTROB001,16,52,450,1,25,509,0
11,1981,HALLALV002,16,,,,25,525,0
11,1981,NICHMAR002,12,,,,4,74,0
11,1981,KINGHOR001,16,,,,3,33,0
11,1981,CALLKEN001,16,,,,2,23,0
11,1981,HARRJAM002,16,,,,1,0,0
11,1981,LEEALAR001,16,,,,1,0,0
11,1980,ARNOJOH001,10,28,204,0,9,145,0
11,1980,WILLRAY001,6,27,259,0,9,228,1
11,1980,CALLKEN001,13,1,0,0,16,301,0
11,1980,KANERIC001,16,,,,23,495,0
11,1979,ARNOJOH001,7,19,164,0,23,539,0
11,1979,THOMLEO002,15,9,117,0,6,151,0
11,1979,ELLIKEN001,7,8,43,0,,,
11,1979,CALLKEN001,16,4,25,0,24,406,0
11,1979,WOODROB003,1,2,12,0,2,34,0
11,1979,LEONTON002,1,1,7,0,3,70,0
11,1979,PESUWAL001,16,1,5,0,,,
11,1979,LEWIEDD001,8,1,-1,0,,,
11,1979,KANERIC001,16,,,,13,281,0
11,1979,KINGHOR001,16,,,,2,36,0
11,1979,FANTKEN001,16,,,,2,18,0
11,1979,BLUELUT001,9,,,,1,26,0
11,1979,ROBIBOA001,14,,,,1,8,0
11,1979,GAYAWIL001,15,,,,1,0,0
11,1978,THOMJES002,11,16,161,0,14,346,0
11,1978,LEONTON002,3,10,114,0,,,
11,1978,SCOTFRE001,16,8,55,0,3,72,0
11,1978,BLUELUT001,16,7,59,0,7,170,0
11,1978,THOMLEO002,16,3,19,0,8,207,0
11,1978,HUNTJAM001,9,2,21,0,1,21,0
11,1978,WILLWAL003,15,1,1,0,,,
11,1978,KANERIC001,15,,,,8,156,0
11,1978,TERRNAT001,4,,,,7,145,0
11,1978,CALLKEN001,13,,,,2,12,0
11,1978,MCGEWIL001,4,,,,1,0,0
11,1977,PAYTEDD001,8,27,273,1,18,457,1
11,1977,JAURDIC001,14,11,41,0,,,
11,1977,RICHRAN001,2,2,18,0,5,73,0
11,1977,KANERIC001,14,1,13,0,16,376,0
11,1977,BLUELUT001,14,1,0,0,1,24,0
11,1977,BOLTAND001,14,,,,6,86,0
11,1977,THOMLEO002,14,,,,5,84,0
11,1977,HUNTJAM001,14,,,,4,95,0
11,1977,HUBBMAR001,13,,,,1,18,0
11,1977,BODELYN001,13,,,,1,14,0
11,1977,WOODJOH002,14,,,,1,12,0
11,1976,BARNLEM001,14,23,191,0,,,
11,1976,HUNTJAM001,13,4,7,0,14,375,0
11,1976,WESTCHA002,14,3,9,0,,,
11,1976,TENNGAR001,14,1,0,0,,,
11,1976,THOMBOB005,14,,,,22,431,0
11,1976,THOMLEO002,14,,,,5,86,0
11,1976,KINGHOR001,7,,,,3,63,0
11,1976,LONGKEN001,13,,,,2,18,0
11,1976,BUSSDEX001,14,,,,1,14,0
11,1975,WESTCHA002,14,22,219,0,2,41,0
11,1975,BARNLEM001,10,8,80,0,,,
11,1975,JAURDIC001,10,6,29,0,,,
11,1975,THOMBOB005,14,,,,22,565,0
11,1975,THOMLEO002,14,,,,12,271,0
11,1975,KINGHOR001,14,,,,6,117,0
11,1975,WEGEMIK001,13,,,,3,42,0
11,1975,BUSSDEX001,13,,,,2,38,0
11,1975,HOOKJIM001,12,,,,2,8,0
11,1975,DUNLLEN001,6,,,,1,19,0
11,1975,HENNMIK001,4,,,,1,13,0
11,1975,DENNGUY001,12,,,,1,0,0
11,1974,JAURDIC001,14,17,286,0,2,21,0
11,1974,WESTCHA002,13,6,32,0,4,71,0
11,1974,JARVRAY001,13,5,62,0,5,90,0
11,1974,BARNLEM001,13,5,37,0,,,
11,1974,CAPRCAR001,12,1,12,0,,,
11,1974,JONEJIM005,14,,,,38,927,0
11,1974,BUSSDEX001,11,,,,5,59,0
11,1974,JESSRON001,12,,,,2,55,0
11,1974,ZOFKMIC001,4,,,,2,19,0
11,1974,WALTLAR001,13,,,,1,22,0
11,1974,DENNGUY001,12,,,,1,18,0
11,1974,CROSLEO001,14,,,,1,11,0
11,1974,JOHNLEV001,14,,,,1,0,0
11,1973,BARNLEM001,14,27,231,0,1,28,0
11,1973,JAURDIC001,14,6,49,0,17,405,0
11,1973,WALTLAR001,13,1,9,0,,,
11,1973,TEALJIM001,14,1,0,0,,,
11,1973,TAYLALT001,13,,,,12,295,0
11,1973,JESSRON001,14,,,,6,154,0
11,1973,THROJIM001,10,,,,3,54,0
11,1973,JOHNLEV001,14,,,,3,51,0
11,1973,HOOKJIM001,11,,,,2,52,0
11,1973,JOLLGOR001,14,,,,1,15,0
11,1973,ZOFKMIC001,8,,,,1,7,0
11,1973,BARNALA001,11,,,,1,0,0
11,1973,DENNGUY001,10,,,,1,0,0
11,1973,GERMWIL001,6,,,,1,0,0
11,1973,WEAVCHA001,13,,,,1,0,0
11,1972,BARNLEM001,14,15,108,0,1,17,0
11,1972,WALTLAR001,14,3,-8,0,0,96,0
11,1972,ZOFKMIC001,14,,,,26,616,0
11,1972,JESSRON001,14,,,,23,558,0
11,1972,TRIPBIL001,14,,,,1,12,0
11,1972,ORVIHER001,14,,,,1,5,0
11,1971,BARNLEM001,9,14,122,0,9,222,0
11,1971,WALTLAR001,14,6,38,0,,,
11,1971,VAUGTOM001,9,2,30,0,,,
11,1971,THOMDAV003,14,1,4,0,,,
11,1971,JESSRON001,14,,,,16,470,2
11,1971,CLARALA001,9,,,,8,216,0
11,1971,GIPSPAU001,5,,,,5,105,0
11,1971,WILLBOB003,14,,,,4,112,0
11,1971,TRIPBIL001,14,,,,3,70,0
11,1971,PARSRAY001,14,,,,2,26,0
11,1971,MOONEDA001,14,,,,2,8,0
11,1971,COTTCRA001,14,,,,1,4,0
11,1971,RASMWAY001,14,,,,1,0,0
11,1970,BARNLEM001,13,25,259,1,2,96,0
11,1970,EDDYNIC001,11,4,25,0,7,168,0
11,1970,VAUGTOM001,11,3,22,0,3,66,0
11,1970,WALTLAR001,13,2,0,0,1,21,0
11,1970,WILLBOB003,14,,,,25,544,1
11,1970,NAUMPAU001,14,,,,2,6,0
11,1970,OWENSTE002,6,,,,1,26,0
11,1970,MAXWBRU001,11,,,,1,20,0
11,1970,MOONEDA001,14,,,,1,12,0
11,1969,BARNLEM001,13,9,191,1,7,154,0
11,1969,WALTLAR001,14,9,24,0,12,230,0
11,1969,VAUGTOM001,14,2,10,0,2,44,0
11,1969,EDDYNIC001,11,1,5,0,,,
11,1969,WILLBOB003,13,,,,17,563,1
11,1969,MOONEDA001,14,,,,2,12,0
11,1969,NOWATOM001,9,,,,1,14,0
11,1969,YARBJIM001,14,,,,1,0,0
11,1968,BARNLEM001,14,13,79,0,25,670,1
11,1968,EDDYNIC001,5,4,10,0,,,
11,1968,VAUGTOM001,13,2,0,0,5,128,0
11,1968,THOMBOB003,14,,,,17,363,0
11,1968,NOWATOM001,14,,,,3,34,0
11,1968,KOPADAV001,14,,,,2,29,0
11,1968,GAMBBIL001,14,,,,1,12,0
11,1968,MOONEDA001,14,,,,1,11,0
11,1967,WATKTOM001,13,15,57,0,20,411,0
11,1967,THOMBOB003,12,9,20,0,4,134,0
11,1967,BARNLEM001,14,4,14,0,5,87,0
11,1967,VAUGTOM001,14,4,7,0,16,446,0
11,1967,WEGEMIK001,14,1,0,0,2,27,0
11,1967,FELTBOB001,14,1,-1,0,,,
11,1967,GOOVRON001,14,,,,2,40,0
11,1967,ZAWAJER001,2,,,,1,0,0
11,1966,VAUGTOM001,13,18,179,0,23,595,0
11,1966,ROBIJOH001,14,13,185,1,6,127,0
11,1966,TODDJIM001,10,5,12,0,3,105,0
11,1966,FELTBOB001,10,2,20,0,20,392,0
11,1966,LOONJOE002,3,,,,3,75,0
11,1966,SLABLOU001,13,,,,1,14,0
11,1966,MAZZJER001,13,,,,1,8,0
11,1966,ALFOMIK001,12,,,,1,0,0
11,1965,WATKTOM001,11,23,234,0,17,584,0
11,1965,STUDPAT001,14,5,47,0,10,257,0
11,1965,FELTBOB001,7,3,27,0,8,229,0
11,1965,VAUGTOM001,14,2,50,0,13,316,0
11,1965,SMITBOB005,6,1,0,0,1,18,0
11,1965,NOWATOM001,14,,,,2,12,0
11,1965,LUCCMIK001,11,,,,1,0,0
11,1964,STUDPAT001,14,17,137,0,29,708,0
11,1964,WATKTOM001,14,16,238,2,16,368,0
11,1964,THOMBOB003,14,1,27,0,1,24,0
11,1964,MCELHUG001,8,1,0,0,3,72,0
11,1964,MAHEBRU001,14,0,9,0,,,
11,1964,RYDENIC001,14,,,,2,37,0
11,1964,CLARERN001,14,,,,2,29,0
11,1964,LEEAMON001,14,,,,1,25,0
11,1964,RASMWAY001,11,,,,1,20,0
11,1964,HILGWAL001,14,,,,1,2,0
11,1964,SIMOJIM001,14,,,,1,0,0
11,1964,COMPDIC001,12,,,,0,42,0
11,1963,WATKTOM001,13,32,399,1,21,447,0
11,1963,FERGLAR001,7,11,108,0,9,231,0
11,1963,HALLTOM001,14,10,107,0,6,143,0
11,1963,COMPDIC001,13,2,11,0,1,13,0
11,1963,CASSHOW001,2,1,7,0,,,
11,1963,MAHEBRU001,14,1,3,0,,,
11,1963,MATSOLL001,8,,,,3,61,0
11,1963,RYDENIC001,10,,,,3,33,0
11,1963,CLARERN001,14,,,,1,13,0
11,1963,VARGLAR001,14,,,,1,8,0
11,1962,STUDPAT001,14,29,457,0,20,511,0
11,1962,WATKTOM001,13,8,42,0,17,452,0
11,1962,MAHEBRU001,14,2,3,0,7,141,0
11,1962,HALLTOM001,13,,,,1,16,0
11,1962,COGDGAI001,14,,,,1,4,0
11,1961,CASSHOW001,14,16,159,0,9,127,0
11,1961,STEFJIM001,8,11,95,0,19,435,0
11,1961,STUDPAT001,14,8,75,0,16,448,1
11,1961,GIBBJIM001,14,1,14,0,,,
11,1961,LARYYAL001,14,1,8,0,,,
11,1961,LANENIG001,12,1,6,0,,,
11,1961,OLSZJOH001,14,,,,4,59,0
11,1961,MAHEBRU001,12,,,,1,19,0
11,1961,WILLSAM001,12,,,,1,4,0
11,1961,WEBBKEN001,11,,,,0,5,0
11,1960,BARRTER001,12,14,104,0,4,81,0
11,1960,STEFJIM001,12,14,83,0,8,225,0
11,1960,CASSHOW001,12,1,25,0,4,82,0
11,1960,MAHEBRU001,12,1,10,0,10,214,0
11,1960,LARYYAL001,12,1,5,0,,,
11,1960,LEWIDAN001,12,,,,10,202,0
11,1960,WEBBKEN001,12,,,,3,38,0
11,1960,PIETNIC001,12,,,,2,58,0
11,1960,LEBEDIC001,12,,,,2,16,0
11,1959,LARYYAL001,10,21,43,0,,,
11,1959,BARRTER001,11,16,102,0,9,224,0
11,1959,LOWEGAR001,12,6,8,0,,,
11,1959,MIDDDAV002,12,3,30,0,,,
11,1959,STEFJIM001,8,3,0,0,,,
11,1959,CASSHOW001,12,1,14,0,8,163,0
11,1959,WEBBKEN001,12,,,,16,352,0
11,1959,PIETNIC001,10,,,,5,98,0
11,1959,LEWIDAN001,11,,,,1,9,0
11,1959,MARTJIM001,12,,,,1,0,0
11,1959,RABOMIK001,12,,,,1,0,0
11,1959,RUSSKEN001,4,,,,1,0,0
11,1958,LARYYAL001,12,27,196,1,,,
11,1958,BARRTER001,12,11,23,0,4,197,1
11,1958,CASSHOW001,10,3,4,0,6,126,0
11,1958,WEBBKEN001,12,,,,7,154,0
11,1958,GEDMGEN001,11,,,,7,131,0
11,1958,LEWIDAN001,11,,,,6,110,0
11,1958,WHITDAV002,12,,,,3,63,0
11,1958,CREELOU001,12,,,,2,23,0
11,1958,KARRALE001,12,,,,1,16,0
11,1958,MIDDDAV002,12,,,,1,15,0
11,1958,GIBBJIM001,12,,,,1,4,0
11,1958,RYCHTOM001,12,,,,1,0,0
11,1957,LARYYAL001,12,25,139,0,,,
11,1957,BARRTER001,12,9,33,0,9,153,0
11,1957,BROWMAR006,4,3,16,0,6,106,0
11,1957,CHRIJAC001,12,3,12,0,4,80,0
11,1957,KARICAR001,12,1,0,0,,,
11,1957,CASSHOW001,12,,,,10,232,0
11,1957,GEDMGEN001,10,,,,6,158,0
11,1957,PERRGER002,12,,,,1,18,0
11,1957,CRONGEN001,12,,,,1,0,0
11,1956,LARYYAL001,12,22,70,0,4,76,0
11,1956,CASSHOW001,12,13,83,0,16,382,0
11,1956,CHRIJAC001,12,6,73,1,6,116,0
11,1956,GIRAJUG001,10,2,7,0,,,
11,1956,STITBIL001,12,,,,3,48,0
11,1956,BOWMBIL001,6,,,,1,24,0
11,1956,ANEACHA001,12,,,,1,19,0
11,1956,SALSJIM001,11,,,,1,13,0
11,1956,REICJER001,8,,,,1,9,0
11,1955,RILELEE001,12,14,107,0,5,111,0
11,1955,CHRIJAC001,9,12,87,0,7,169,0
11,1955,GIRAJUG001,12,9,25,0,7,117,0
11,1955,WALKDOA001,12,2,5,0,1,24,0
11,1955,SCHMJOE002,12,1,0,0,1,6,0
11,1955,DAVIJIM002,12,1,0,0,,,
11,1955,KARICAR001,12,1,0,0,,,
11,1955,STITBIL001,12,1,0,0,,,
11,1955,MIDDDAV002,12,,,,11,188,0
11,1955,HARTLEO002,11,,,,4,86,0
11,1955,CARPLEW001,12,,,,4,78,0
11,1955,MARTJIM001,9,,,,1,14,0
11,1955,CUNNLEO001,8,,,,1,13,0
11,1955,TOPOTED001,6,,,,1,13,0
11,1955,WOITRIC001,1,,,,1,13,0
11,1955,GANDSON001,12,,,,1,7,0
11,1954,CHRIJAC001,11,23,225,1,5,102,0
11,1954,GIRAJUG001,12,9,22,0,12,248,0
11,1954,WALKDOA001,12,4,117,1,8,172,0
11,1954,SCHMJOE002,12,1,0,0,,,
11,1954,BOWMBIL001,12,,,,6,178,1
11,1954,HOERBOB001,11,,,,4,73,0
11,1954,CARPLEW001,11,,,,2,46,0
11,1954,MAINGIL001,12,,,,1,3,0
11,1954,SEWEHAR001,12,,,,1,0,0
11,1953,LARYYAL001,11,13,115,1,6,116,0
11,1953,GIRAJUG001,11,9,86,0,9,252,0
11,1953,CHRIJAC001,12,8,22,0,10,183,0
11,1953,GEDMGEN001,12,4,10,0,2,47,0
11,1953,SCHMJOE002,12,1,0,0,,,
11,1953,CARPLEW001,12,,,,8,172,0
11,1953,WALKDOA001,12,,,,4,139,0
11,1953,HOERBOB001,12,,,,1,10,0
11,1953,STANDIC001,12,,,,1,4,0
11,1953,BINGLES001,12,,,,1,3,0
11,1953,CLINOLL001,12,,,,1,0,0
11,1952,LARYYAL001,12,16,182,1,12,303,0
11,1952,CHRIJAC001,11,15,322,2,16,409,0
11,1952,SCOTCLY001,5,3,14,0,3,68,0
11,1952,HILLJIM001,9,1,2,0,,,
11,1952,EAROBLA001,12,,,,3,25,0
11,1952,GIRAJUG001,11,,,,2,31,0
11,1952,BAILBYR001,8,,,,1,23,0
11,1952,HOERBOB001,10,,,,1,23,0
11,1952,MILLBOB001,11,,,,1,0,0
11,1951,CHRIJAC001,12,18,343,4,11,270,0
11,1951,WALKDOA001,12,7,85,0,15,408,0
11,1951,DOLLDON001,12,5,39,0,9,220,0
11,1951,HOERBOB001,11,2,16,0,3,78,0
11,1951,CLINOLL001,12,,,,3,48,0
11,1951,HARDPAT001,12,,,,1,14,0
11,1951,PRCHJOH001,12,,,,1,12,0
11,1951,FRENBAR001,12,,,,1,3,0
11,1951,MURAART001,12,,,,1,0,0
11,1950,SELFCLA001,12,12,129,0,6,155,0
11,1950,TRIPWAL001,7,11,94,0,8,411,1
11,1950,WALKDOA001,12,5,77,0,10,225,0
11,1950,DOLLDON001,11,5,71,0,2,52,0
11,1950,KRALGER001,7,1,9,0,,,
11,1950,PEARLIN001,11,1,6,0,7,120,0
11,1950,ENKEFRE001,12,1,3,0,1,11,0
11,1950,PANEJOH001,8,,,,2,48,0
11,1950,CLINOLL001,10,,,,1,20,0
11,1950,GROSREX001,4,,,,1,15,0
11,1950,CAINJIM001,12,,,,1,10,0
11,1950,BROWHOW001,12,,,,1,0,0
11,1949,TRIPWAL001,11,21,281,1,,,
11,1949,DUDLBIL001,12,11,199,1,13,246,0
11,1949,DOLLDON001,12,5,52,0,21,536,0
11,1949,SMITBOB001,12,2,25,0,7,172,0
11,1949,BOXACLO001,10,,,,3,50,0
11,1949,MELLJIM001,10,,,,3,37,0
11,1949,PANEJOH001,11,,,,1,16,0
11,1949,SOUDCEC001,12,,,,1,7,0
11,1948,MARGJOE001,11,10,100,0,10,199,0
11,1948,WATTJOE001,12,8,87,0,12,180,0
11,1948,DUDLBIL001,7,8,67,0,10,204,0
11,1948,DUDIAND001,4,2,10,0,2,38,0
11,1948,GILLJIM001,10,2,10,0,,,
11,1948,LEFOCLY001,12,1,9,0,1,10,0
11,1948,GRIMGEO001,9,1,4,0,,,
11,1948,SARRCHA001,8,1,2,0,,,
11,1948,WILSCAM001,11,,,,10,248,0
11,1948,SARRPAU001,5,,,,5,95,0
11,1948,ENKEFRE001,12,,,,5,76,0
11,1948,MOTEKEL001,12,,,,3,27,0
11,1948,ROSKKEN001,7,,,,1,30,0
11,1948,MADAELM002,3,,,,1,20,0
11,1948,MANNBOB001,12,,,,1,16,0
11,1948,GREEJOH001,12,,,,1,11,0
11,1947,DUDLBIL001,9,11,182,1,15,359,0
11,1947,WATTJOE001,8,8,115,0,4,68,0
11,1947,LEFOCLY001,9,6,78,0,4,98,0
11,1947,KMETPET001,11,3,26,0,4,62,0
11,1947,MARGJOE001,11,2,23,0,5,94,0
11,1947,COOKTED001,11,1,10,0,2,14,0
11,1947,PREGMER001,12,1,9,0,,,
11,1947,MADAELM002,8,1,7,0,3,49,0
11,1947,JAMETOM001,2,1,2,0,,,
11,1947,WILSCAM001,12,,,,3,46,0
11,1947,REESKEN001,4,,,,2,40,0
11,1947,WESTBOB001,12,,,,2,27,0
11,1947,GREEJOH001,12,,,,2,19,0
11,1947,SUCISTE001,5,,,,1,18,0
11,1947,MOTEKEL001,12,,,,1,17,0
11,1947,HILLBIL003,2,,,,1,15,0
11,1947,SZYMFRA001,12,,,,1,0,0
11,1946,RYANDAV001,11,7,57,0,16,332,0
11,1946,DECOBIL001,9,6,81,0,10,183,0
11,1946,CALLJIM001,9,6,71,0,8,174,0
11,1946,MADAELM002,10,5,71,0,5,131,0
11,1946,SANZMIC001,10,2,41,0,2,40,0
11,1946,MCCOJOE001,10,1,8,0,1,7,0
11,1946,CIFEBOB001,11,1,3,0,,,
11,1946,SPANGEN001,6,,,,4,63,0
11,1946,WESTBOB001,10,,,,4,58,0
11,1946,JONEJIM001,2,,,,3,44,0
11,1946,GREEJOH001,11,,,,2,29,0
11,1946,SCHOIVA001,10,,,,1,20,0
11,1946,FRUTEDA001,7,,,,1,17,0
11,1946,MATHJAC001,11,,,,1,17,0
11,1946,WILSCAM001,10,,,,1,12,0
11,1945,RYANDAV001,10,15,220,0,6,138,0
11,1945,FARKAND001,8,7,101,0,8,165,0
11,1945,DESHCHU001,9,5,107,1,,,
11,1945,FENECHU001,10,5,69,0,7,192,0
11,1945,PRICCOT001,8,3,32,0,4,79,0
11,1945,BOOTDIC001,4,2,8,0,1,26,0
11,1945,WESTBOB001,9,1,16,0,2,26,0
11,1945,MATHJAC001,9,1,10,0,,,
11,1945,WEBEDIC001,3,,,,1,24,0
11,1945,FRUTEDA001,8,,,,1,12,0
11,1944,SINKFRA002,10,11,148,0,6,144,0
11,1944,KEENBOB001,10,7,128,0,4,93,0
11,1944,VANTART001,10,5,70,0,9,227,1
11,1944,WESTBOB001,10,3,38,0,3,79,0
11,1944,LOWTJAC001,8,2,28,0,,,
11,1944,KAPOALA001,10,1,14,0,,,
11,1944,AIELTON001,4,1,9,0,,,
11,1944,LILESON001,9,1,5,0,,,
11,1944,CALLBIL002,10,,,,3,46,0
11,1943,SINKFRA002,10,11,228,0,5,128,0
11,1943,FENECHU001,10,6,54,0,11,224,0
11,1943,MATHNED001,10,4,37,0,7,246,1
11,1943,VANTART001,10,3,47,0,,,
11,1943,CARDLLO001,7,2,21,0,3,56,0
11,1943,COLETOM001,8,2,11,0,,,
11,1943,CALLBIL002,10,2,5,0,,,
11,1943,HACKELM001,10,1,40,1,2,36,0
11,1943,HOPPHAR001,10,1,-7,0,3,57,0
11,1943,MATHJAC001,9,,,,1,19,0
11,1943,WOJCALE001,9,,,,1,17,0
11,1943,CONLGER001,10,,,,1,15,0
11,1943,KEENBOB001,5,,,,1,12,0
11,1943,FISKBIL001,10,,,,1,5,0
11,1942,HOPPHAR001,10,9,86,0,5,108,0
11,1942,MATHNED001,9,7,82,0,5,97,0
11,1942,SANZMIC001,10,5,46,0,,,
11,1942,HALLJOH003,7,4,38,0,4,86,0
11,1942,WETTCHE001,6,3,26,0,5,89,0
11,1942,CARDLLO001,7,2,45,0,1,13,0
11,1942,BANJEMI001,10,2,29,0,4,69,0
11,1942,COLETOM001,9,2,14,0,4,74,0
11,1942,WOJCALE001,11,,,,3,30,0
11,1942,STRIJOE001,9,,,,2,54,0
11,1942,POLAJOH001,3,,,,2,49,0
11,1942,FISKBIL001,11,,,,1,10,0
11,1942,HACKELM001,8,,,,1,4,0
11,1942,LIOAAUG001,10,,,,1,4,0
11,1941,WHITWHI001,11,19,262,0,11,285,0
11,1941,JEFFBIL001,11,7,69,0,3,142,1
11,1941,PRICCOT001,11,3,48,0,2,51,0
11,1941,CARDLLO001,4,3,25,0,1,22,0
11,1941,BELISTE001,6,1,77,1,1,36,0
11,1941,TOMALOU001,4,1,18,0,1,18,0
11,1941,MATHNED001,9,1,3,0,9,233,0
11,1941,BOOTDIC001,11,,,,4,122,0
11,1941,JETTJOH001,5,,,,2,24,0
11,1941,NOPPJOH001,2,,,,1,24,0
11,1941,SZAKPAU001,10,,,,1,17,0
11,1941,ANDESTA001,6,,,,1,14,0
11,1941,LIOAAUG001,11,,,,1,7,0
12,2018,MONTTYA001,7,,,,10,210,0
12,2018,BREEBAS001,7,,,,8,173,0
12,2018,MOORJ'M001,12,,,,4,102,0
12,2018,WILLJAM011,16,,,,4,95,0
12,2018,PATRLUC001,14,,,,2,23,0
12,2018,VALDMAR001,16,,,,1,21,0
12,2018,WILLTRA001,16,12,83,0,,,
12,2018,COBBRAN001,9,7,46,0,,,
12,2018,DAVITRE001,2,4,44,0,1,20,0
12,2018,ALEXJAI001,13,4,25,0,,,
12,2018,JACKJOS001,16,2,0,0,,,
12,2018,KINGKEV001,6,1,0,0,,,
12,2017,JANIJEF001,16,,,,3,43,0
12,2017,FACKKYL001,16,,,,1,11,0
12,2017,DAVITRE001,16,24,289,0,31,707,0
12,2017,ALLIGER001,15,1,0,0,,,
12,2017,BROWDON005,4,1,0,0,,,
12,2017,WHITJER002,10,1,0,0,,,
12,2016,HYDEMIC001,16,11,64,0,,,
12,2016,DAVITRE001,11,9,115,0,3,64,0
12,2016,COBBRAN001,13,4,54,0,,,
12,2016,RANDDAM001,10,1,2,0,,,
12,2016,EVANMAR001,16,1,0,0,,,
12,2016,MONTTYA001,15,,,,18,366,0
12,2016,JANIJEF001,16,,,,6,119,0
12,2016,MICHCHR001,6,,,,3,64,0
