fid,season,playerid,g,int,iyds,itd,ts,ta,tt,tfl,sk,pd,fum,fr,fryds,ftd,ff,sft
20,2011,PORTTRA002,14,1,-7,0,42,10,52,2,,9,,1,0,0,2,
20,2011,ROBIPAT002,15,4,31,0,38,9,47,5,,15,,,,,,
20,2011,CASIJON001,13,0,0,0,30,13,43,3,3,2,,,,,,
20,2011,SMITWIL002,14,0,0,0,22,13,35,9,6.5,2,,,,,2,
20,2011,JORDCAM001,16,0,0,0,18,13,31,2,1,4,,1,0,0,0,
20,2011,ELLISED001,15,0,0,0,11,20,31,0,0.5,4,,,,,,
20,2011,ROGESHA001,16,0,0,0,14,8,22,1,,1,,,,,,
20,2011,HUMBRAM001,13,0,0,0,15,6,21,2,1,1,,,,,,
20,2011,TORRLEI001,13,1,42,1,17,3,20,1,1,3,,,,,,
20,2011,GALEJUN001,16,,,,10,8,18,4,4.5,,,,,,,
20,2011,FRANAUB001,16,,,,12,5,17,1,,,,,,,,
20,2011,JOHNTOM002,13,,,,11,4,15,3,1,,,,,,1,
20,2011,WILSMAR005,13,,,,7,3,10,1,1,,,,,,1,
20,2011,HERRWIL001,11,1,0,0,8,1,9,0,,1,,,,,,
20,2011,ABDUISA001,16,0,0,0,7,2,9,0,,1,,,,,3,
20,2011,CHARJEF001,10,,,,5,4,9,1,1,,,,,,,
20,2011,ROBYCOU001,16,,,,7,1,8,0,,,1,,,,0,
20,2011,AMAYJON001,16,,,,3,4,7,0,,,,,,,1,
20,2011,PATRJOH002,9,,,,5,1,6,0,,,,,,,,
20,2011,HALLKOR001,13,,,,4,1,5,0,,,,,,,,
20,2011,MCBRTUR001,8,,,,3,1,4,1,2,,,,,,1,
20,2011,MEACROB001,16,,,,3,0,3,0,,,,,,,,
20,2011,KINGMIT001,3,,,,1,2,3,1,,,,,,,,
20,2011,BREEDRE001,16,,,,2,0,2,0,,,1,0,-15,0,0,
20,2011,THOMPIE001,16,,,,2,0,2,0,,,2,,,,0,
20,2011,HENDDEV001,16,,,,2,0,2,0,,,1,,,,0,
20,2011,COLLJED001,16,,,,2,0,2,0,,,,,,,,
20,2011,COLSMAR001,14,,,,1,0,1,0,,,1,,,,0,
20,2011,INGRMAR002,10,,,,1,0,1,,,,1,,,,0,
20,2011,SPRODAR001,16,,,,1,0,1,0,,,1,,,,0,
20,2011,BUSHJER001,16,,,,1,0,1,0,,,,,,,,
20,2011,EVANJAH001,16,,,,1,0,1,,,,,,,,,
20,2012,GRAHJIM001,15,,,,,,,,,,1,2,0,0,0,
20,2012,INGRMAR002,16,,,,,,,,,,,1,1,0,0,
20,2012,THOMPIE001,15,,,,,,,,,,,1,0,0,0,
20,2012,CADETRA001,13,,,,,,,,,,1,,,,0,
20,2012,COLLJED001,15,,,,,,,,,,1,,,,0,
20,2012,LOFTCUR001,16,0,0,0,82,41,123,7,1,6,,2,0,0,2,
20,2012,HARPROM001,16,2,41,0,88,27,115,4,,11,,,,,,
20,2012,JENKMAL001,13,1,55,1,65,29,94,2,,6,,1,0,0,0,
20,2012,JORDCAM001,16,0,0,0,41,26,67,8,8,3,,2,0,0,3,
20,2012,ROBIPAT002,16,3,99,1,53,11,64,1,1,18,,,,,1,
20,2012,SMITWIL002,16,0,0,0,33,25,58,10,6,1,,,,,,
20,2012,GREEJAB001,14,3,31,0,36,15,51,0,,13,,,,,,
20,2012,ABDUISA001,15,2,12,0,28,10,38,0,,8,,1,0,0,0,
20,2012,HAWTDAV001,11,0,0,0,22,16,38,4,,1,,,,,,
20,2012,VILMJON001,11,1,18,1,20,17,37,5,1,2,,,,,,
20,2012,ELLISED001,16,0,0,0,13,23,36,3,,1,,,,,,
20,2012,WHITCOR001,10,1,0,0,22,6,28,1,,3,,,,,,
20,2012,JOHNTOM002,15,,,,18,10,28,3,2,,,,,,,
20,2012,CASIJON001,14,0,0,0,17,8,25,1,,1,,2,0,0,0,
20,2012,PATRJOH002,15,0,0,0,21,3,24,0,,2,,,,,,
20,2012,BUNKBRO001,15,0,0,0,10,13,23,2,2.5,2,,,,,,
20,2012,SHANSCO001,7,0,0,0,12,9,21,0,0.5,1,,,,,,
20,2012,HICKAKI001,14,0,0,0,10,10,20,2,,1,,,,,1,
20,2012,WILSMAR005,16,0,0,0,14,5,19,1,3,2,,1,0,0,1,
20,2012,BUSHRAF001,16,1,40,0,14,4,18,0,,1,,2,1,0,1,
20,2012,GALEJUN001,12,,,,15,3,18,6,5,,,,,,1,
20,2012,MACKELB001,7,1,73,1,9,5,14,0,,6,,,,,,
20,2012,HERRWIL001,16,,,,10,3,13,0,,,,,,,1,
20,2012,HUMBRAM001,13,,,,9,2,11,0,,,,,,,,
20,2012,ROBYCOU001,13,,,,8,2,10,0,,,,,,,,
20,2012,MCBRTUR001,7,0,0,0,6,0,6,0,,1,,,,,,
20,2012,HENDDEV001,15,,,,2,0,2,0,,,1,,,,0,
20,2012,MURPJER001,2,,,,1,1,2,0,,,,,,,,
20,2012,BREEDRE001,16,,,,1,0,1,0,,,5,2,0,0,0,
20,2012,COLSMAR001,16,,,,1,0,1,0,,,4,,,,0,
20,2012,IVORCHR001,6,,,,1,0,1,0,,,,,,,,
20,2012,MOORLAN001,15,,,,1,0,1,0,,,,,,,,
20,2013,BREEDRE001,16,,,,,,,,,,7,,,,0,
20,2013,LOFTCUR001,16,0,0,0,89,48,137,6,2,4,,,,,1,
20,2013,HAWTDAV001,16,,,,60,31,91,8,3,,,,,,1,
20,2013,VACCKEN001,14,1,29,0,62,17,79,4,1,8,,,,,1,
20,2013,JENKMAL001,14,2,35,0,48,28,76,4,2.5,6,,,,,2,
20,2013,HICKAKI001,16,,,,32,31,63,8,4.5,,,,,,,
20,2013,LEWIKEE001,16,4,34,0,44,8,52,1,,9,,,,,1,
20,2013,WHITCOR001,16,1,43,0,36,13,49,1,,6,1,1,0,0,1,
20,2013,JORDCAM001,16,0,0,0,29,18,47,13,12.5,4,,2,11,0,2,
20,2013,GALEJUN001,16,0,0,0,29,13,42,14,12,2,,2,13,0,1,
20,2013,BUSHRAF001,13,0,0,0,30,12,42,0,,5,,1,0,0,0,
20,2013,HARPROM001,9,1,0,0,27,12,39,0,,1,,1,19,0,0,
20,2013,GREEJAB001,10,1,22,0,26,4,30,1,,12,,,,,,
20,2013,HARAPAR001,16,0,0,0,16,14,30,5,3.5,1,,,,,,
20,2013,HUMBRAM001,16,0,0,0,18,11,29,2,0.5,1,,,,,,
20,2013,JENKJOH002,16,,,,18,8,26,2,,,,,,,,
20,2013,CARRCHR001,11,1,0,0,11,5,16,0,,4,,,,,,
20,2013,HERRWIL001,16,1,6,0,10,3,13,0,,1,,,,,,
20,2013,ABDUISA001,11,0,0,0,12,1,13,0,,1,,,,,,
20,2013,REDDKEV001,16,,,,11,2,13,0,,,,,,,1,
20,2013,BUNKBRO001,12,,,,8,5,13,1,,,,,,,,
20,2013,JOHNTOM002,12,,,,6,6,12,2,2,,,,,,,
20,2013,WALKTYR002,7,0,0,0,4,5,9,1,1,1,,,,,,
20,2013,FOSTGLE001,12,0,0,0,4,3,7,4,3,1,,,,,,
20,2013,SWEEROD001,9,,,,5,1,6,0,,,,,,,,
20,2013,CADETRA001,13,,,,2,3,5,0,,,,,,,,
20,2013,WILSMAR005,4,,,,4,0,4,1,1,,,,,,,
20,2013,WADETRE001,2,0,0,0,2,1,3,0,,1,,,,,,
20,2013,DAWSKEY001,6,,,,2,1,3,0,0.5,,,,,,1,
20,2013,THOMPIE001,16,,,,3,0,3,0,,,2,1,0,0,0,
20,2013,GRAHJIM001,16,,,,3,0,3,0,,,,1,-2,0,0,
20,2013,COLLJED001,16,,,,2,0,2,0,,,,1,0,0,0,
20,2013,MOORLAN001,13,,,,2,0,2,0,,,1,,,,0,
20,2013,COLSMAR001,15,,,,2,0,2,0,,,,,,,,
20,2013,FRAMERI001,2,,,,2,0,2,0,,,,,,,,
20,2013,MORSTHO001,16,,,,2,0,2,0,,,,,,,,
20,2013,ROBIPAT002,2,,,,1,1,2,0,,,,,,,,
20,2013,EVANJAH001,14,,,,1,0,1,,,,,1,0,0,0,
20,2013,SPRODAR001,15,,,,1,0,1,0,,,2,,,,0,
20,2013,INGRMAR002,11,,,,1,0,1,,,,1,,,,0,
20,2013,ARMSTER001,6,,,,1,0,1,,,,,,,,,
20,2013,GRUBBEN001,16,,,,1,0,1,0,,,,,,,,
20,2013,KNOXKYL001,2,,,,1,0,1,,,,,,,,,
20,2013,ROBIKHI001,10,,,,1,0,1,0,,,,,,,,
20,2013,STILKEN002,16,,,,1,0,1,0,,,,,,,,
20,2013,STRIZAC001,15,,,,1,0,1,,,,,,,,1,
20,2013,VILMJON001,1,,,,1,0,1,0,,,,,,,,
20,2013,HILLJOS001,14,,,,0,1,1,0,,,,,,,,
20,2014,BREEDRE001,16,,,,,,,,,,7,4,-22,0,0,
20,2014,EVANJAH001,16,,,,,,,,,,,1,0,0,0,
20,2014,STRIZAC001,16,,,,,,,,,,,1,0,0,0,
20,2014,ROBIKHI001,10,,,,,,,,,,2,,,,0,
20,2014,GOODJON001,14,,,,,,,,,,1,,,,0,
20,2014,LOFTCUR001,16,0,0,0,100,45,145,5,,1,,1,0,0,1,
20,2014,HAWTDAV001,12,1,10,0,52,31,83,7,3,3,,,,,,
20,2014,VACCKEN001,15,2,45,0,52,23,75,1,1,5,,,,,,
20,2014,BUSHRAF001,10,0,0,0,44,11,55,2,,2,,,,,,
20,2014,WHITCOR001,15,2,2,0,50,3,53,1,1,6,,1,0,0,1,
20,2014,JORDCAM001,16,1,6,0,31,19,50,8,7.5,5,,1,0,0,0,
20,2014,HUMBRAM001,15,0,0,0,38,12,50,2,1,1,,,,,,
20,2014,GALEJUN001,16,0,0,0,33,12,45,9,10,2,,,,,3,2
20,2014,HICKAKI001,15,,,,27,15,42,7,2,,,,,,,
20,2014,LEWIKEE001,16,2,2,0,37,4,41,1,,13,,,,,,
20,2014,ROBIPAT002,14,2,2,0,32,7,39,0,,11,,,,,,
20,2014,HARAPAR001,16,,,,23,13,36,6,3,,,1,0,0,0,
20,2014,WARRPIE001,6,2,53,0,21,9,30,0,,4,,1,0,0,1,
20,2014,JENKJOH002,12,0,0,0,20,10,30,3,1,1,,,,,,
20,2014,BYRDJAI001,4,0,0,0,17,5,22,1,,2,,,,,1,
20,2014,EDEBKAS001,16,,,,15,7,22,2,2,,,,,,1,
20,2014,WALKTYR002,16,,,,14,5,19,2,2.5,,,,,,1,
20,2014,DIXOBRI001,16,0,0,0,15,3,18,0,,1,,,,,1,
20,2014,BUNKBRO001,11,,,,8,9,17,0,,,,,,,,
20,2014,BALLMAR001,12,,,,12,4,16,2,,,,1,0,0,0,
20,2014,FREDTER001,3,,,,14,2,16,2,,,,,,,,
20,2014,SANFJAM001,6,,,,12,2,14,2,,,,,,,,
20,2014,HILLJOS001,16,,,,9,2,11,0,,,,,,,,
20,2014,DEADBRA001,13,,,,4,4,8,0,,,,,,,,
20,2014,SUNSVIN001,9,,,,3,2,5,0,,,,,,,,
20,2014,CADETRA001,15,,,,3,0,3,0,,,2,,,,0,
20,2014,TOONNIC001,8,,,,3,0,3,0,,,1,,,,0,
20,2014,DAVITOD001,3,,,,3,0,3,0,,,,,,,,
20,2014,JOHNAUS001,7,,,,3,0,3,0,,,,,,,,
20,2014,MEACROB001,11,,,,3,0,3,0,,,,,,,,
20,2014,KNOXKYL001,12,,,,1,2,3,0,,,,,,,,
20,2014,COLSMAR001,16,,,,2,0,2,0,,,1,,,,0,
20,2014,COOKBRA001,10,,,,2,0,2,0,,,1,,,,0,
20,2014,LORIERI001,10,,,,2,0,2,0,,,1,,,,0,
20,2014,MORSTHO001,16,,,,2,0,2,0,,,,,,,,
20,2014,VIRGLAW001,1,,,,2,0,2,1,,,,,,,,
20,2014,WATSBEN001,16,,,,2,0,2,0,,,,,,,,
20,2014,FOKOMOI001,2,,,,1,1,2,0,,,,,,,,
20,2014,POWERON001,14,,,,1,1,2,0,,,,,,,,
20,2014,INGRMAR002,13,,,,1,0,1,0,,,3,,,,0,
20,2014,GRAHJIM001,16,,,,1,0,1,0,,,2,,,,1,
20,2014,STILKEN002,15,,,,1,0,1,0,,,1,,,,0,
20,2014,DRESJUS001,16,,,,1,0,1,0,,,,,,,,
20,2014,FOSTGLE001,5,,,,1,0,1,0,,,,,,,,
20,2014,HARRBRY001,16,,,,1,0,1,0,,,,,,,,
20,2014,LELITIM001,16,,,,1,0,1,0,,,,,,,,
20,2014,MORGJOE002,5,,,,1,0,1,0,,,,,,,,
20,2014,THOMPIE001,11,,,,1,0,1,0,,,,,,,,
20,2015,BREEDRE001,15,,,,,,,,,,5,2,0,0,0,
20,2015,SNEAWIL001,15,,,,,,,,,,2,2,0,0,0,
20,2015,MURPMAR001,13,,,,,,,,,,3,1,0,0,0,
20,2015,SPILCJA001,13,,,,,,,,,,1,1,0,0,0,
20,2015,HILLJOS001,16,,,,,,,,,,,1,0,0,0,
20,2015,JOHNAUS001,10,,,,,,,,,,,1,0,0,0,
20,2015,PEATAND001,12,,,,,,,,,,,1,0,0,0,
20,2015,INGRMAR002,12,,,,,,,,,,2,,,,0,
20,2015,CADETRA001,2,,,,,,,,,,1,,,,0,
20,2015,COOKBRA001,16,,,,,,,,,,1,,,,0,
20,2015,HOOMMIC001,12,,,,,,,,,,1,,,,0,
20,2015,WATSBEN001,16,,,,,,,,,,1,,,,0,
20,2015,ANTHSTE001,16,1,5,0,70,42,112,5,1,5,,1,31,1,2,
20,2015,VACCKEN001,16,0,0,0,71,33,104,6,3,5,,1,8,0,1,
20,2015,BROWBRA001,16,1,0,0,63,13,76,0,,10,,1,0,0,0,
20,2015,BYRDJAI001,13,1,24,0,37,16,53,2,1,3,,1,1,0,1,
20,2015,KIKAHAU001,15,0,0,0,32,19,51,2,4,2,,1,0,0,4,
20,2015,JENKJOH002,14,0,0,0,23,26,49,1,0.5,1,,1,0,0,1,
20,2015,BREADEL001,16,3,22,0,37,8,45,2,,19,,1,0,0,0,
20,2015,JORDCAM001,16,0,0,0,32,13,45,15,10,5,,2,0,0,1,
20,2015,HUMBRAM001,14,0,0,0,23,18,41,2,1,1,,,,,,
20,2015,RICHBOB003,15,1,13,0,20,20,40,4,0.5,1,,,,,,
20,2015,ELLEDAN001,6,0,0,0,34,5,39,0,,1,,1,0,0,1,
20,2015,WILLKEV007,16,0,0,0,18,14,32,1,,3,,,,,2,
20,2015,HAWTDAV001,11,,,,19,12,31,0,,,,,,,2,
20,2015,MAUTMIC001,16,,,,19,9,28,2,,,,,,,,
20,2015,WILSKYL001,15,1,20,0,25,2,27,1,,4,,1,4,0,0,
20,2015,SWANDAM001,7,0,0,0,20,2,22,1,,4,,,,,,
20,2015,EDEBKAS001,16,0,0,0,16,2,18,4,5,2,,1,0,0,0,
20,2015,DAVITYE001,16,,,,10,8,18,4,1.5,,,,,,,
20,2015,ANDEJAM003,6,,,,11,5,16,0,,,,,,,,
20,2015,DIXOBRI001,16,,,,11,2,13,0,,,,,,,1,
20,2015,PHILKEN001,3,,,,8,4,12,0,,,,,,,,
20,2015,DUNBJOL001,3,,,,5,6,11,1,,,,,,,,
20,2015,SANFJAM001,16,1,3,0,6,0,6,0,,1,,,,,,
20,2015,LEWIKEE001,6,0,0,0,6,0,6,0,,2,,,,,,
20,2015,BARNTAV001,13,,,,3,2,5,0,,,,,,,,
20,2015,GWACOBU001,9,,,,3,1,4,2,2.5,,,1,0,0,1,
20,2015,BUSHRAF001,1,,,,2,0,2,0,,,,,,,,
20,2015,HICKAKI001,3,,,,0,2,2,0,,,,,,,,
20,2016,THOMMIC003,15,,,,,,,,,,2,2,10,0,0,
20,2016,BREEDRE001,16,,,,,,,,,,5,1,0,0,0,
20,2016,FLEECOB001,16,,,,,,,,,,2,1,0,0,0,
20,2016,LEWITOM001,12,,,,,,,,,,2,1,0,0,0,
20,2016,KEOASHI001,7,,,,,,,,,,,1,0,0,0,
20,2016,INGRMAR002,16,,,,,,,,,,2,,,,0,
20,2016,SNEAWIL001,15,,,,,,,,,,2,,,,0,
20,2016,COOKBRA001,16,,,,,,,,,,1,,,,0,
20,2016,ROBECRA002,15,1,29,0,70,44,114,6,1,4,,2,5,0,0,
20,2016,BELLVON001,16,0,0,0,58,25,83,2,1,4,,1,0,0,2,
20,2016,BYRDJAI001,16,2,35,0,56,26,82,2,,3,,,,,,
20,2016,VACCKEN001,11,2,30,0,50,17,67,5,1,5,,1,0,0,2,
20,2016,JORDCAM001,16,0,0,0,40,18,58,17,7.5,6,,,,,1,
20,2016,MOORSTE001,13,2,8,0,44,12,56,1,,13,,,,,,
20,2016,STUPNAT001,16,1,0,0,39,9,48,1,1,2,,2,0,0,2,
20,2016,ELLEDAN001,9,0,0,0,34,10,44,5,4,2,,,,,,
20,2016,CRAWKEN002,15,0,0,0,40,3,43,2,,8,,1,0,0,1,
20,2016,FAIRNIC001,16,,,,29,14,43,9,6.5,,,,,,,
20,2016,WEBBBWA001,14,1,7,0,24,3,27,0,,11,,,,,,
20,2016,KRUGPAU001,15,0,0,0,20,5,25,6,1.5,1,,2,1,0,1,1
20,2016,HARPROM001,16,,,,22,3,25,0,,,,,,,,
20,2016,DAVITYE001,15,0,0,0,9,14,23,0,,2,,,,,,
20,2016,BREADEL001,6,0,0,0,18,3,21,2,,1,,,,,,
20,2016,RANKSHE001,9,,,,15,5,20,3,4,,,,,,1,
20,2016,ONYEDAV001,16,,,,11,7,18,0,,,,,,,,
20,2016,LAURJAM001,5,0,0,0,9,8,17,0,,1,,1,0,0,0,
20,2016,TAPPDAR001,16,,,,12,5,17,0,0.5,,,1,0,0,0,
20,2016,ANTHSTE001,10,,,,12,3,15,3,,,,,,,,
20,2016,JENKJOH002,7,,,,6,4,10,0,,,,,,,,
20,2016,HARRDEV001,10,0,0,0,8,1,9,0,,1,1,1,0,0,0,
20,2016,EDEBKAS001,16,0,0,0,5,3,8,1,1,1,,,,,,
20,2016,WILLPJA001,2,0,0,0,5,2,7,0,,2,,,,,,
20,2016,MAUTMIC001,8,,,,6,0,6,0,1,,,,,,1,
20,2016,DIXOBRI001,5,,,,1,0,1,0,,,,,,,,
20,2017,BREEDRE001,16,,,,,,,,,,5,3,-12,0,0,
20,2017,GINNTED001,15,,,,,,,,,,2,2,0,0,0,
20,2017,INGRMAR002,16,,,,,,,,,,3,1,0,0,0,
20,2017,ARMSTER001,10,,,,,,,,,,,1,0,0,0,
20,2017,UNGEMAX001,16,,,,,,,,,,1,1,-17,0,0,
20,2017,COLEBRA001,16,,,,,,,,,,2,,,,0,
20,2017,HILLJOS001,16,,,,,,,,,,2,,,,0,
20,2017,KAMAALV001,16,,,,,,,,,,1,,,,0,
20,2017,LEWITOM001,15,,,,,,,,,,1,,,,0,
20,2017,SNEAWIL001,11,,,,,,,,,,1,,,,0,
20,2017,BELLVON001,16,0,0,0,57,21,78,4,4.5,2,,,,,2,
20,2017,ROBECRA002,16,2,20,0,50,27,77,5,2,6,,2,8,0,1,
20,2017,WILLMAR007,15,4,12,0,57,14,71,1,,7,,,,,,
20,2017,JORDCAM001,16,1,0,1,48,14,62,17,13,11,,,,,2,
20,2017,TEOAMAN001,16,0,0,0,42,20,62,7,,3,,1,0,0,0,
20,2017,VACCKEN001,12,3,41,0,48,12,60,7,1.5,7,1,1,0,1,0,
20,2017,CRAWKEN002,13,1,0,0,47,7,54,1,,17,,,,,,
20,2017,KLEIAJA001,12,0,0,0,37,17,54,6,2,4,,,,,1,
20,2017,LATTMAR001,13,5,85,1,43,9,52,1,,18,,1,0,0,1,
20,2017,WILLPJA001,16,2,7,0,34,13,47,1,,9,,,,,,
20,2017,OKAFALE001,10,0,0,0,27,16,43,5,4.5,4,,,,,2,
20,2017,ONYEDAV001,16,0,0,0,18,20,38,4,2,1,,,,,,
20,2017,DAVITYE001,16,0,0,0,22,9,31,3,,1,,,,,2,
20,2017,RANKSHE001,16,1,27,0,16,10,26,5,2,1,,,,,1,
20,2017,BUSHRAF001,14,0,0,0,17,5,22,1,1,1,,,,,,
20,2017,ANZAALE001,4,0,0,0,11,5,16,1,1,1,,,,,,
20,2017,HARRDEV001,11,0,0,0,13,2,15,0,,2,,,,,,
20,2017,HENDTRE001,12,0,0,0,7,6,13,2,2,2,,,,,1,
20,2017,KIKAHAU001,12,0,0,0,6,4,10,4,4,1,,,,,,
20,2017,HUGHJOH001,8,,,,4,6,10,0,,,,,,,,
20,2017,MAUTMIC001,11,,,,5,3,8,1,,,,,,,1,
20,2017,JOHNGEO001,3,0,0,0,3,2,5,2,2.5,1,,,,,,
20,2017,MOORSTE001,6,0,0,0,5,0,5,0,,2,,,,,1,
20,2017,BANJCHR001,16,1,0,0,3,1,4,0,,1,,1,0,0,1,
20,2017,MCDATON001,1,,,,2,1,3,0,,,,,,,,
20,2017,FREEJON001,2,,,,1,1,2,0,,,,,,,,
20,2017,MUHAAL-001,4,,,,0,1,1,0,,,,,,,,
20,2017,PARRDAV001,1,,,,0,1,1,0,,,,,,,,
20,2018,BREEDRE001,15,,,,,,,,,,5,4,0,0,0,
20,2018,INGRMAR002,12,,,,,,,,,,3,1,0,0,0,
20,2018,THOMMIC003,16,,,,,,,,,,2,1,0,0,0,
20,2018,TATEBRA001,1,,,,,,,,,,1,1,0,0,0,
20,2018,ARNODAN001,10,,,,,,,,,,1,,,,0,
20,2018,GINNTED001,5,,,,,,,,,,1,,,,0,
20,2018,KAMAALV001,15,,,,,,,,,,1,,,,0,
20,2018,LEWITOM001,7,,,,,,,,,,1,,,,0,
20,2018,MERECAM001,6,,,,,,,,,,1,,,,0,
20,2018,DAVIDEM001,16,0,0,0,74,36,110,11,5,4,,1,0,0,2,
20,2018,BELLVON001,16,0,0,0,62,26,88,4,1,3,,1,0,0,1,
20,2018,KLEIAJA001,16,1,6,0,42,28,70,7,2,3,,2,17,0,0,
20,2018,WILLMAR007,16,2,100,0,49,10,59,0,1,3,,1,0,0,1,
20,2018,LATTMAR001,16,2,0,0,49,10,59,1,,12,,3,91,0,4,
20,2018,ANZAALE001,16,1,2,0,45,14,59,3,2,2,,,,,3,
20,2018,WILLPJA001,15,1,45,1,44,9,53,2,1,9,,,,,2,
20,2018,APPLELI001,10,2,29,0,42,10,52,0,,9,,1,2,0,0,
20,2018,JORDCAM001,16,0,0,0,35,14,49,18,12,6,,1,0,0,1,
20,2018,RANKSHE001,16,0,0,0,26,14,40,12,8,1,,,,,1,
20,2018,OKAFALE001,16,0,0,0,25,11,36,5,4,1,,1,0,0,0,
20,2018,ONYEDAV001,16,0,0,0,23,12,35,4,4.5,1,,,,,1,
20,2018,COLEKUR001,16,,,,22,10,32,1,,,,,,,1,
20,2018,CRAWKEN002,10,0,0,0,28,3,31,1,,6,,,,,,
20,2018,DAVITYE001,14,0,0,0,8,15,23,2,2,1,,,,,1,
20,2018,DAVEMAR001,13,0,0,0,12,10,22,6,4.5,2,,,,,1,
20,2018,HARDJUS002,16,1,77,0,17,2,19,2,,2,,,,,,
20,2018,TEOAMAN001,5,0,0,0,12,6,18,0,,1,,,,,,
20,2018,ROBECRA002,16,,,,11,3,14,2,1,,,,,,,
20,2018,BANJCHR001,16,2,0,0,8,2,10,0,,3,,,,,,
20,2018,STALTAY001,14,,,,6,2,8,1,1,,,1,0,0,0,
20,2018,HENDTRE001,5,,,,7,1,8,0,,,,,,,,
20,2018,HILLTAY001,16,,,,4,2,6,0,,,1,0,-2,0,0,
20,2018,ROBIPAT002,3,,,,5,1,6,0,,,,,,,,
20,2018,ROBIJOS001,11,,,,4,2,6,0,,,,,,,,
20,2018,BIEGVIN001,14,,,,3,1,4,0,,,,,,,,
20,2018,BROMJAY001,2,,,,3,1,4,1,,,,,,,,
20,2018,GILLMIK001,4,,,,3,0,3,0,,,1,,,,0,
20,2018,LUTZWIL001,16,,,,3,0,3,0,,,,,,,,
20,2018,WASHDWA001,13,,,,3,0,3,0,,,,,,,,
20,2018,LINEZAC001,16,,,,2,0,2,0,,,,,,,,
20,2018,GRAYJTA001,5,,,,1,1,2,0,,,,,,,,
20,2018,KIRKKEI001,8,,,,1,0,1,0,,,,,,,,
20,2018,WOODZAC002,16,,,,1,0,1,0,,,,,,,,
21,1940,OLDEDOU001,11,4,48,0,,,,,,,,,,,,
21,1940,SHAFLEE001,11,4,14,0,,,,,,,,,,,,
21,1940,BARNLEN001,10,2,48,0,,,,,,,,,,,,
21,1940,SOARHAN001,11,2,27,0,,,,,,,,,,,,
21,1940,CUFFWAR001,8,2,16,0,,,,,,,,,,,,
21,1940,HEINMEL001,11,2,15,0,,,,,,,,,,,,
21,1940,MILLEDD001,8,2,5,0,,,,,,,,,,,,
21,1940,FALANEL001,11,1,23,0,,,,,,,,,,,,
21,1940,DELLJOH001,10,1,16,0,,,,,,,,,,,,
21,1940,PRINDOM001,6,1,12,0,,,,,,,,,,,,
21,1940,HOWEJIM001,11,1,0,0,,,,,,,,,,,,
21,1940,LEEMTUF001,10,1,0,0,,,,,,,,,,,,
21,1941,CUFFWAR001,11,4,152,0,,,,,,,,,,,,
21,1941,FRANGEO002,11,4,94,0,,,,,,,,,,,,
21,1941,LEEMTUF001,11,3,35,0,,,,,,,,,,,,
21,1941,MAREAND001,10,2,48,0,,,,,,,,,,,,
21,1941,EAKIKAY001,11,2,33,0,,,,,,,,,,,,
21,1941,SOARHAN001,11,2,31,0,,,,,,,,,,,,
21,1941,YOUNLEN001,11,2,25,0,,,,,,,,,,,,
21,1941,MCCLCLI002,6,1,34,0,,,,,,,,,,,,
21,1941,REAGFRA001,5,1,28,0,,,,,,,,,,,,
21,1941,OLDEDOU001,10,1,26,1,,,,,,,,,,,,
21,1941,GLADCHE001,7,1,16,0,,,,,,,,,,,,
21,1941,POOLJIM001,11,1,16,0,,,,,,,,,,,,
21,1941,FALANEL001,11,1,10,0,,,,,,,,,,,,
21,1941,HEINMEL001,11,1,9,0,,,,,,,,,,,,
21,1941,LUNDKAY001,11,1,5,0,,,,,,,,,,,,
21,1941,SHAFLEE001,10,1,4,0,,,,,,,,,,,,
21,1941,PEDEWIN001,9,1,3,0,,,,,,,,,,,,
21,1942,HAPEMER001,11,3,49,0,,,,,,,,,,,,
21,1942,SOARHAN001,11,3,31,0,,,,,,,,,,,,
21,1942,CANTLEO001,10,2,46,0,,,,,,,,,,,,
21,1942,ADAMNEA001,11,1,66,1,,,,,,,,,,,,
21,1942,CUFFWAR001,11,1,43,0,,,,,,,,,,,,
21,1942,MAREAND001,11,1,11,0,,,,,,,,,,,,
21,1942,BUFFHAR001,9,1,10,0,,,,,,,,,,,,
21,1942,HIEMEDA001,11,1,9,0,,,,,,,,,,,,
21,1942,CHICJOH002,4,1,2,0,,,,,,,,,,,,
21,1942,HEINMEL001,11,1,2,0,,,,,,,,,,,,
21,1943,BROWDAV005,10,6,64,0,,,,,,,,,,,,
21,1943,SOARHAN001,4,3,43,0,,,,,,,,,,,,
21,1943,CUFFWAR001,10,3,6,0,,,,,,,,,,,,
21,1943,NIXAEME001,10,2,13,0,,,,,,,,,,,,
21,1943,HEINMEL001,10,1,31,0,,,,,,,,,,,,
21,1943,YOUNLEN001,10,1,30,1,,,,,,,,,,,,
21,1943,SHAFLEE001,10,1,18,0,,,,,,,,,,,,
21,1943,DUBZWAL001,5,1,0,0,,,,,,,,,,,,
21,1944,LIVIHOW001,10,9,172,1,,,,,,,,,,,,
21,1944,PETRBIL001,9,5,144,2,,,,,,,,,,,,
21,1944,BEEBKEI001,5,3,26,0,,,,,,,,,,,,
21,1944,YOUNLEN001,10,3,16,0,,,,,,,,,,,,
21,1944,HEINMEL001,10,3,14,0,,,,,,,,,,,,
21,1944,VISNLAR001,7,2,56,0,,,,,,,,,,,,
21,1944,CUFFWAR001,10,2,31,0,,,,,,,,,,,,
