boxscoreid,season,Player,playerid,home,fid,kr,kryds,krtd,pr,pryds,prtd
196209162226,1962,Dick Christy,CHRIDIC001,FALSE,22,6,132,0,2,13,0
196209162226,1962,Mel West,WESTMEL001,FALSE,22,2,110,0,,,
196209162226,1962,Keith Lincoln,LINCKEI001,TRUE,26,2,145,1,3,17,0
196209162226,1962,Bert Coan,COANBER001,TRUE,26,1,3,0,,,
196209211019,1962,Gene Mingo,MINGGEN001,FALSE,10,2,41,0,1,3,0
196209211019,1962,Tom Minter,MINTTOM001,FALSE,10,4,114,0,,,
196209211019,1962,Al Frazier,FRAZALA001,FALSE,10,2,53,0,,,
196209211019,1962,Ron Burton,BURTRON001,TRUE,19,1,14,0,1,9,0
196209222204,1962,Dick Christy,CHRIDIC001,FALSE,22,2,50,0,3,3,0
196209222204,1962,Willie West,WESTWIL001,TRUE,4,0,0,0,4,16,0
196209222204,1962,Joe Cannavino,CANNJOE001,TRUE,4,0,0,0,1,3,0
196209222204,1962,Art Baker,BAKEART001,TRUE,4,2,52,0,,,
196209222204,1962,Cookie Gilchrist,GILCCOO001,TRUE,4,2,26,0,,,
196209231623,1962,Abner Haynes,HAYNABN001,FALSE,16,0,0,0,1,4,0
196209231623,1962,Frank Jackson,JACKFRA002,FALSE,16,0,0,0,1,13,0
196209231623,1962,Dave Grayson,GRAYDAV002,FALSE,16,1,59,0,,,
196209231623,1962,Hal Lewis,LEWIHAL001,TRUE,23,0,0,0,3,32,0
196209231623,1962,Bob Garner,GARNBOB002,TRUE,23,0,0,0,1,1,0
196209231623,1962,Clem Daniels,DANICLE001,TRUE,23,4,110,0,,,
196209231623,1962,Bo Roberson,ROBEBOA001,TRUE,23,1,16,0,,,
196209233126,1962,Bobby Jancik,JANCBOB001,FALSE,31,2,55,0,1,8,0
196209233126,1962,Fred Glick,GLICFRE001,FALSE,31,0,0,0,1,11,0
196209233126,1962,Bob McLeod,MCLEBOB001,FALSE,31,1,0,0,,,
196209233126,1962,Keith Lincoln,LINCKEI001,TRUE,26,1,25,0,1,15,0
196209233126,1962,Dick Harris,HARRDIC002,TRUE,26,0,0,0,1,20,0
196209233126,1962,Jerry Robinson,ROBIJER002,TRUE,26,4,84,0,,,
196209302623,1962,Keith Lincoln,LINCKEI001,FALSE,26,2,44,0,1,2,0
196209302623,1962,Bert Coan,COANBER001,FALSE,26,1,28,0,,,
196209302623,1962,Hal Lewis,LEWIHAL001,TRUE,23,0,0,0,3,16,0
196209302623,1962,Bob Garner,GARNBOB002,TRUE,23,0,0,0,2,0,0
196209302623,1962,Bo Roberson,ROBEBOA001,TRUE,23,3,125,1,,,
196209302623,1962,Alan Miller,MILLALA001,TRUE,23,2,25,0,,,
196209302623,1962,Clem Daniels,DANICLE001,TRUE,23,1,17,0,,,
196209300416,1962,Tom Rychlec,RYCHTOM001,FALSE,4,0,0,0,1,24,0
196209300416,1962,Carl Taseff,TASECAR001,FALSE,4,0,0,0,1,7,0
196209300416,1962,Willie West,WESTWIL001,FALSE,4,0,0,0,1,8,0
196209300416,1962,Carey Henley,HENLCAR001,FALSE,4,5,90,0,,,
196209300416,1962,Cookie Gilchrist,GILCCOO001,FALSE,4,1,26,0,,,
196209300416,1962,Frank Jackson,JACKFRA002,TRUE,16,1,22,0,2,6,0
196209300416,1962,Abner Haynes,HAYNABN001,TRUE,16,1,27,0,1,6,0
196209300416,1962,Dave Grayson,GRAYDAV002,TRUE,16,1,22,0,,,
196209301022,1962,Gene Mingo,MINGGEN001,FALSE,10,0,0,0,3,14,0
196209301022,1962,Tom Minter,MINTTOM001,FALSE,10,2,52,0,,,
196209301022,1962,Jim Tiller,TILLJIM001,TRUE,22,3,65,0,2,4,0
196209301022,1962,Dick Christy,CHRIDIC001,TRUE,22,3,66,0,1,0,0
196210052310,1962,Clem Daniels,DANICLE001,FALSE,23,2,41,0,,,
196210052310,1962,Bo Roberson,ROBEBOA001,FALSE,23,2,52,0,,,
196210052310,1962,Hal Lewis,LEWIHAL001,FALSE,23,1,2,0,,,
196210052310,1962,Alan Miller,MILLALA001,FALSE,23,1,2,0,,,
196210052310,1962,Tom Minter,MINTTOM001,TRUE,10,1,21,0,,,
196210061922,1962,Ron Burton,BURTRON001,FALSE,19,0,0,0,4,33,0
196210061922,1962,Nick Buoniconti,BUONNIC001,FALSE,19,0,0,0,1,8,0
196210061922,1962,Larry Garron,GARRLAR001,FALSE,19,2,75,0,,,
196210061922,1962,Claude King,KINGCLA001,FALSE,19,1,18,0,,,
196210061922,1962,Dick Christy,CHRIDIC001,TRUE,22,7,148,0,,,
196210061922,1962,Jim Tiller,TILLJIM001,TRUE,22,2,45,0,,,
196210071626,1962,Abner Haynes,HAYNABN001,FALSE,16,0,0,0,1,0,0
196210071626,1962,Frank Jackson,JACKFRA002,FALSE,16,2,37,0,,,
196210071626,1962,Curtis McClinton,MCCLCUR001,FALSE,16,2,32,0,,,
196210071626,1962,Jimmy Saxton,SAXTJIM001,FALSE,16,1,21,0,,,
196210071626,1962,Keith Lincoln,LINCKEI001,TRUE,26,0,0,0,2,16,0
196210071626,1962,Claude Gibson,GIBSCLA001,TRUE,26,0,0,0,1,26,0
196210071626,1962,Bobby Bethune,BETHBOB001,TRUE,26,2,44,0,,,
196210071626,1962,Jerry Robinson,ROBIJER002,TRUE,26,2,51,0,,,
196210070431,1962,Willie West,WESTWIL001,FALSE,4,0,0,0,2,12,0
196210070431,1962,Carl Taseff,TASECAR001,FALSE,4,0,0,0,1,0,0
196210070431,1962,Elbert Dubenion,DUBEELB001,FALSE,4,1,20,0,,,
196210070431,1962,Willie Jones,JONEWIL001,FALSE,4,1,27,0,,,
196210070431,1962,Fred Glick,GLICFRE001,TRUE,31,0,0,0,2,22,0
196210070431,1962,Bobby Jancik,JANCBOB001,TRUE,31,2,56,0,1,10,0
196210121619,1962,Abner Haynes,HAYNABN001,FALSE,16,0,0,0,1,0,0
196210121619,1962,Frank Jackson,JACKFRA002,FALSE,16,0,0,0,1,4,0
196210121619,1962,Dave Grayson,GRAYDAV002,FALSE,16,1,18,0,,,
196210121619,1962,Larry Garron,GARRLAR001,TRUE,19,6,145,0,,,
196210132604,1962,Keith Lincoln,LINCKEI001,FALSE,26,4,58,0,1,17,0
196210132604,1962,Dick Harris,HARRDIC002,FALSE,26,0,0,0,1,11,0
196210132604,1962,Jerry Robinson,ROBIJER002,FALSE,26,2,56,0,,,
196210132604,1962,Willie Jones,JONEWIL001,TRUE,4,2,53,0,,,
196210141023,1962,Tom Minter,MINTTOM001,FALSE,10,0,0,0,2,1,0
196210141023,1962,Jim McMillin,MCMIJIM002,FALSE,10,1,6,0,,,
196210141023,1962,Bob Garner,GARNBOB002,TRUE,23,0,0,0,3,43,0
196210141023,1962,Vern Valdez,VALDVER001,TRUE,23,0,0,0,1,6,0
196210141023,1962,Clem Daniels,DANICLE001,TRUE,23,3,70,0,,,
196210141023,1962,Bo Roberson,ROBEBOA001,TRUE,23,2,57,0,,,
196210141023,1962,Alan Miller,MILLALA001,TRUE,23,1,9,0,,,
196210142231,1962,Dick Christy,CHRIDIC001,FALSE,22,3,57,0,2,72,1
196210142231,1962,Jim Tiller,TILLJIM001,FALSE,22,0,0,0,1,9,0
196210142231,1962,Bill Shockley,SHOCBIL001,FALSE,22,1,27,0,,,
196210142231,1962,Bobby Jancik,JANCBOB001,TRUE,31,2,78,0,3,24,0
196210192619,1962,Keith Lincoln,LINCKEI001,FALSE,26,2,39,0,,,
196210192619,1962,Jerry Robinson,ROBIJER002,FALSE,26,2,83,0,,,
196210192619,1962,Bobby Bethune,BETHBOB001,FALSE,26,1,23,0,,,
196210192619,1962,Larry Garron,GARRLAR001,TRUE,19,2,68,0,,,
196210192619,1962,Claude King,KINGCLA001,TRUE,19,1,24,0,,,
196210202304,1962,Tommy Morrow,MORRTOM002,FALSE,23,0,0,0,2,13,0
196210202304,1962,Vern Valdez,VALDVER001,FALSE,23,0,0,0,1,8,0
196210202304,1962,Clem Daniels,DANICLE001,FALSE,23,1,18,0,,,
196210202304,1962,Alan Miller,MILLALA001,FALSE,23,1,0,0,,,
196210202304,1962,Bo Roberson,ROBEBOA001,FALSE,23,1,36,0,,,
196210202304,1962,Willie Jones,JONEWIL001,TRUE,4,2,44,0,,,
196210212216,1962,Jim Tiller,TILLJIM001,FALSE,22,3,82,0,1,4,0
196210212216,1962,Dick Christy,CHRIDIC001,FALSE,22,1,22,0,1,24,0
196210212216,1962,Curley Johnson,JOHNCUR001,FALSE,22,1,14,0,,,
196210212216,1962,Frank Jackson,JACKFRA002,TRUE,16,1,21,0,2,16,0
196210213110,1962,Bobby Jancik,JANCBOB001,FALSE,31,3,90,0,3,12,0
196210213110,1962,Fred Glick,GLICFRE001,FALSE,31,1,22,0,,,
196210213110,1962,Al Frazier,FRAZALA001,TRUE,10,1,27,0,,,
196210262319,1962,Bo Roberson,ROBEBOA001,FALSE,23,5,153,0,,,
196210262319,1962,Clem Daniels,DANICLE001,FALSE,23,2,50,0,,,
196210262319,1962,Ron Burton,BURTRON001,TRUE,19,0,0,0,1,9,0
196210262319,1962,Larry Garron,GARRLAR001,TRUE,19,2,31,0,,,
196210262319,1962,Claude King,KINGCLA001,TRUE,19,1,28,0,,,
196210262319,1962,Rommie Loudd,LOUDROM001,TRUE,19,1,15,0,,,
196210281631,1962,Abner Haynes,HAYNABN001,FALSE,16,0,0,0,1,7,0
196210281631,1962,Dave Grayson,GRAYDAV002,FALSE,16,1,37,0,,,
196210281631,1962,Billy Cannon,CANNBIL001,TRUE,31,4,100,0,,,
196210281631,1962,Bobby Jancik,JANCBOB001,TRUE,31,2,64,0,,,
196210282622,1962,Claude Gibson,GIBSCLA001,FALSE,26,1,39,0,1,20,0
196210282622,1962,Hezekiah Braxton,BRAXHEZ001,FALSE,26,0,0,0,1,0,0
196210282622,1962,Jerry Robinson,ROBIJER002,FALSE,26,2,49,0,,,
196210282622,1962,Bobby Bethune,BETHBOB001,FALSE,26,1,19,0,,,
196210282622,1962,Jack Klotz,KLOTJAC001,FALSE,26,1,15,0,,,
196210282622,1962,Dick Christy,CHRIDIC001,TRUE,22,2,36,0,2,94,1
196210280410,1962,Ray Abruzzese,ABRURAY001,FALSE,4,0,0,0,1,10,0
196210280410,1962,Elbert Dubenion,DUBEELB001,FALSE,4,4,91,0,,,
196210280410,1962,Willie Jones,JONEWIL001,FALSE,4,3,72,0,,,
196210280410,1962,Bob Zeman,ZEMABOB001,TRUE,10,0,0,0,1,47,0
196210280410,1962,Jerry Tarr,TARRJER001,TRUE,10,4,86,0,,,
196210280410,1962,Johnny Olszewski,OLSZJOH001,TRUE,10,2,42,0,,,
196210280410,1962,Tom Minter,MINTTOM001,TRUE,10,1,18,0,,,
196211031904,1962,Ron Burton,BURTRON001,FALSE,19,0,0,0,3,4,0
196211031904,1962,Ron Hall,HALLRON003,FALSE,19,0,0,0,1,0,0
196211031904,1962,Larry Garron,GARRLAR001,FALSE,19,4,173,1,,,
196211031904,1962,Claude King,KINGCLA001,FALSE,19,1,15,0,,,
196211031904,1962,Ray Abruzzese,ABRURAY001,TRUE,4,2,53,0,1,2,0
196211031904,1962,Carl Taseff,TASECAR001,TRUE,4,0,0,0,1,7,0
196211031904,1962,Willie Jones,JONEWIL001,TRUE,4,2,48,0,,,
196211031904,1962,Elbert Dubenion,DUBEELB001,TRUE,4,1,93,1,,,
196211043116,1962,Fred Glick,GLICFRE001,FALSE,31,0,0,0,1,3,0
196211043116,1962,Bobby Jancik,JANCBOB001,FALSE,31,0,0,0,1,16,0
196211043116,1962,Billy Cannon,CANNBIL001,FALSE,31,1,23,0,,,
196211043116,1962,Abner Haynes,HAYNABN001,TRUE,16,0,0,0,1,30,0
196211043116,1962,Dave Grayson,GRAYDAV002,TRUE,16,2,32,0,,,
196211043116,1962,Frank Jackson,JACKFRA002,TRUE,16,1,17,0,,,
196211042322,1962,Bob Garner,GARNBOB002,FALSE,23,0,0,0,1,18,0
196211042322,1962,Bo Roberson,ROBEBOA001,FALSE,23,4,106,0,,,
196211042322,1962,Hal Lewis,LEWIHAL001,FALSE,23,1,29,0,,,
196211042322,1962,Jim Tiller,TILLJIM001,TRUE,22,3,54,0,1,0,0
196211042322,1962,Dick Christy,CHRIDIC001,TRUE,22,1,24,0,1,24,0
196211041026,1962,Bob Zeman,ZEMABOB001,FALSE,10,0,0,0,2,7,0
196211041026,1962,Tom Minter,MINTTOM001,FALSE,10,2,22,0,,,
196211041026,1962,Eldon Danenhauer,DANEELD001,FALSE,10,1,11,0,,,
196211041026,1962,John McGeever,MCGEJOH001,FALSE,10,1,20,0,,,
196211041026,1962,James Stinnette,STINJAM001,FALSE,10,1,6,0,,,
196211041026,1962,Dick Harris,HARRDIC002,TRUE,26,0,0,0,2,42,0
196211041026,1962,Claude Gibson,GIBSCLA001,TRUE,26,0,0,0,1,0,0
196211041026,1962,Bobby Bethune,BETHBOB001,TRUE,26,2,39,0,,,
196211041026,1962,Jerry Robinson,ROBIJER002,TRUE,26,2,30,0,,,
196211113123,1962,Bobby Jancik,JANCBOB001,FALSE,31,3,59,0,2,5,0
196211113123,1962,Billy Cannon,CANNBIL001,FALSE,31,1,31,0,,,
196211113123,1962,Bob Garner,GARNBOB002,TRUE,23,0,0,0,2,31,0
196211113123,1962,Hal Lewis,LEWIHAL001,TRUE,23,0,0,0,2,5,0
196211113123,1962,Bo Roberson,ROBEBOA001,TRUE,23,3,73,0,,,
196211113123,1962,Clem Daniels,DANICLE001,TRUE,23,1,0,0,,,
196211111622,1962,Frank Jackson,JACKFRA002,FALSE,16,3,97,0,1,39,0
196211111622,1962,Dave Grayson,GRAYDAV002,FALSE,16,2,67,0,,,
196211111622,1962,Jim Tiller,TILLJIM001,TRUE,22,4,75,0,1,3,0
196211111622,1962,Ed Kovac,KOVAEDA001,TRUE,22,3,50,0,,,
196211111622,1962,Dick Christy,CHRIDIC001,TRUE,22,2,66,0,,,
196211111910,1962,Ron Burton,BURTRON001,FALSE,19,3,67,0,,,
196211111910,1962,Larry Garron,GARRLAR001,FALSE,19,1,30,0,,,
196211111910,1962,Harry Jacobs,JACOHAR001,FALSE,19,1,0,0,,,
196211111910,1962,John McGeever,MCGEJOH001,TRUE,10,4,123,0,,,
196211111910,1962,Al Frazier,FRAZALA001,TRUE,10,1,5,0,,,
196211111910,1962,James Stinnette,STINJAM001,TRUE,10,1,21,0,,,
196211111910,1962,Jerry Tarr,TARRJER001,TRUE,10,1,59,0,,,
196211110426,1962,Ray Abruzzese,ABRURAY001,FALSE,4,2,29,0,1,5,0
196211110426,1962,Willie Jones,JONEWIL001,FALSE,4,1,12,0,,,
196211110426,1962,Claude Gibson,GIBSCLA001,TRUE,26,1,16,0,2,0,0
196211110426,1962,Dick Harris,HARRDIC002,TRUE,26,0,0,0,1,0,0
196211110426,1962,Bobby Bethune,BETHBOB001,TRUE,26,6,126,0,,,
196211110426,1962,Jerry Robinson,ROBIJER002,TRUE,26,1,13,0,,,
196211181931,1962,Ron Burton,BURTRON001,FALSE,19,2,11,0,2,0,0
196211181931,1962,Larry Garron,GARRLAR001,FALSE,19,1,19,0,,,
196211181931,1962,Bobby Jancik,JANCBOB001,TRUE,31,1,26,0,,,
196211181931,1962,Dave Smith,SMITDAV001,TRUE,31,1,14,0,,,
196211180423,1962,Willie West,WESTWIL001,FALSE,4,0,0,0,5,33,0
196211180423,1962,Ray Abruzzese,ABRURAY001,FALSE,4,1,20,0,,,
196211180423,1962,George Flint,FLINGEO001,FALSE,4,1,4,0,,,
196211180423,1962,Bob Garner,GARNBOB002,TRUE,23,0,0,0,2,18,0
196211180423,1962,Hal Lewis,LEWIHAL001,TRUE,23,1,34,0,,,
196211180423,1962,Bo Roberson,ROBEBOA001,TRUE,23,1,17,0,,,
196211181610,1962,Abner Haynes,HAYNABN001,FALSE,16,0,0,0,3,51,0
196211181610,1962,Frank Jackson,JACKFRA002,FALSE,16,0,0,0,2,8,0
196211181610,1962,Jack Spikes,SPIKJAC001,FALSE,16,2,30,0,,,
196211181610,1962,Bob Zeman,ZEMABOB001,TRUE,10,0,0,0,2,5,0
196211181610,1962,Bo Dickinson,DICKBOA001,TRUE,10,2,26,0,,,
196211181610,1962,Al Frazier,FRAZALA001,TRUE,10,2,60,0,,,
196211181610,1962,Gene Mingo,MINGGEN001,TRUE,10,1,19,0,,,
196211222210,1962,Jim Tiller,TILLJIM001,FALSE,22,5,96,0,3,27,0
196211222210,1962,Dick Christy,CHRIDIC001,FALSE,22,1,28,0,,,
196211222210,1962,Bill Shockley,SHOCBIL001,FALSE,22,1,32,0,,,
196211222210,1962,Al Frazier,FRAZALA001,TRUE,10,4,77,0,1,16,0
196211222210,1962,Gene Mingo,MINGGEN001,TRUE,10,1,17,0,,,
196211230419,1962,Willie West,WESTWIL001,FALSE,4,0,0,0,1,3,0
196211230419,1962,Ray Abruzzese,ABRURAY001,FALSE,4,3,68,0,,,
196211230419,1962,Willie Jones,JONEWIL001,FALSE,4,1,5,0,,,
196211230419,1962,Fred Bruney,BRUNFRE001,TRUE,19,0,0,0,1,1,0
196211230419,1962,Jim Crawford,CRAWJIM001,TRUE,19,2,24,0,,,
196211230419,1962,Larry Garron,GARRLAR001,TRUE,19,1,8,0,,,
196211252631,1962,Claude Gibson,GIBSCLA001,FALSE,26,0,0,0,2,0,0
196211252631,1962,Dick Harris,HARRDIC002,FALSE,26,0,0,0,1,14,0
196211252631,1962,Jerry Robinson,ROBIJER002,FALSE,26,5,106,0,,,
196211252631,1962,Bobby Jancik,JANCBOB001,TRUE,31,1,35,0,1,21,0
196211252631,1962,Billy Cannon,CANNBIL001,TRUE,31,4,96,0,,,
196211252316,1962,Bob Garner,GARNBOB002,FALSE,23,0,0,0,2,6,0
196211252316,1962,Clem Daniels,DANICLE001,FALSE,23,4,80,0,,,
196211252316,1962,Bob Dougherty,DOUGBOB002,FALSE,23,1,20,0,,,
196211252316,1962,Joe Novsek,NOVSJOE001,FALSE,23,1,0,0,,,
196211252316,1962,Abner Haynes,HAYNABN001,TRUE,16,0,0,0,2,8,0
196211252316,1962,Frank Jackson,JACKFRA002,TRUE,16,0,0,0,1,30,0
196211252316,1962,Dave Grayson,GRAYDAV002,TRUE,16,2,83,0,,,
196211302219,1962,Dick Christy,CHRIDIC001,FALSE,22,3,75,0,2,14,0
196211302219,1962,Ed Kovac,KOVAEDA001,FALSE,22,1,22,0,,,
196211302219,1962,Ron Burton,BURTRON001,TRUE,19,3,50,0,1,4,0
196211302219,1962,Bob Dee,DEEABOB001,TRUE,19,1,14,0,,,
196212022326,1962,Bob Garner,GARNBOB002,FALSE,23,0,0,0,4,35,0
196212022326,1962,Fred Williamson,WILLFRE002,FALSE,23,0,0,0,1,3,0
196212022326,1962,Clem Daniels,DANICLE001,FALSE,23,2,55,0,,,
196212022326,1962,Jim Norris,NORRJIM001,FALSE,23,1,2,0,,,
196212022326,1962,Bo Roberson,ROBEBOA001,FALSE,23,1,21,0,,,
196212022326,1962,Willie Simpson,SIMPWIL001,FALSE,23,1,7,0,,,
196212022326,1962,Claude Gibson,GIBSCLA001,TRUE,26,0,0,0,3,43,0
